n,name
http://www.wikidata.org/entity/Q1129212,Leonarda
http://www.wikidata.org/entity/Q6398591,Keziah
http://www.wikidata.org/entity/Q6401276,Khemukhi
http://www.wikidata.org/entity/Q2598947,Yaghoot
http://www.wikidata.org/entity/Q2598231,Ximena
http://www.wikidata.org/entity/Q2586740,Doetje
http://www.wikidata.org/entity/Q16164740,Anab
http://www.wikidata.org/entity/Q16166467,Žofie
http://www.wikidata.org/entity/Q16230431,Meseret
http://www.wikidata.org/entity/Q6405545,Kierra
http://www.wikidata.org/entity/Q16161701,Annu
http://www.wikidata.org/entity/Q16166766,Annbjørg
http://www.wikidata.org/entity/Q11892942,Senja
http://www.wikidata.org/entity/Q11893693,Sirja
http://www.wikidata.org/entity/Q16177243,Bojana
http://www.wikidata.org/entity/Q16182330,Buse
http://www.wikidata.org/entity/Q16180200,Brithe
http://www.wikidata.org/entity/Q6434171,Kotomi
http://www.wikidata.org/entity/Q6432637,Korravai
http://www.wikidata.org/entity/Q6383862,Keisha
http://www.wikidata.org/entity/Q6381784,Kazuyo
http://www.wikidata.org/entity/Q6383805,Keira
http://www.wikidata.org/entity/Q6437836,Kristi
http://www.wikidata.org/entity/Q11894125,Sorja
http://www.wikidata.org/entity/Q1120768,Venera
http://www.wikidata.org/entity/Q1121241,Chryzanta
http://www.wikidata.org/entity/Q2620790,Aglaia
http://www.wikidata.org/entity/Q2624318,Giselle
http://www.wikidata.org/entity/Q2604864,Dorien
http://www.wikidata.org/entity/Q11892089,Salme
http://www.wikidata.org/entity/Q11892797,Seija
http://www.wikidata.org/entity/Q16218781,Min-jeong
http://www.wikidata.org/entity/Q11895452,Suvi
http://www.wikidata.org/entity/Q1129226,Leontina
http://www.wikidata.org/entity/Q2600080,Yente
http://www.wikidata.org/entity/Q16161911,Agnieszka
http://www.wikidata.org/entity/Q6434355,Kottravai
http://www.wikidata.org/entity/Q6435386,Kozue
http://www.wikidata.org/entity/Q2639538,Hilde
http://www.wikidata.org/entity/Q11896550,Taru
http://www.wikidata.org/entity/Q11896986,Terttu
http://www.wikidata.org/entity/Q6438458,Kristy
http://www.wikidata.org/entity/Q6447211,Heidrun
http://www.wikidata.org/entity/Q6444686,Kuniko
http://www.wikidata.org/entity/Q1134955,Lucinda
http://www.wikidata.org/entity/Q2639262,Albertine
http://www.wikidata.org/entity/Q11893973,Sohvi
http://www.wikidata.org/entity/Q11895984,Taija
http://www.wikidata.org/entity/Q11895921,Taava
http://www.wikidata.org/entity/Q1128409,Lawinia
http://www.wikidata.org/entity/Q1127708,Constantia
http://www.wikidata.org/entity/Q1127703,Lamberta
http://www.wikidata.org/entity/Q1127314,Ladiszla
http://www.wikidata.org/entity/Q16235204,Bébinn
http://www.wikidata.org/entity/Q11893701,Sirkka
http://www.wikidata.org/entity/Q2628783,Ammavaru
http://www.wikidata.org/entity/Q1129251,Leopoldyna
http://www.wikidata.org/entity/Q2639295,Audrey
http://www.wikidata.org/entity/Q6437670,Krista
http://www.wikidata.org/entity/Q1130292,Megan
http://www.wikidata.org/entity/Q1129587,Levendula
http://www.wikidata.org/entity/Q16257375,Elektra
http://www.wikidata.org/entity/Q16257286,Ji-ae
http://www.wikidata.org/entity/Q16177086,So-hui
http://www.wikidata.org/entity/Q16172837,Benigne
http://www.wikidata.org/entity/Q11897546,Tiina
http://www.wikidata.org/entity/Q6474127,Laisa
http://www.wikidata.org/entity/Q6479811,Lakshanya
http://www.wikidata.org/entity/Q2634697,Gunhild
http://www.wikidata.org/entity/Q1136028,Cosima
http://www.wikidata.org/entity/Q2646814,Elaine
http://www.wikidata.org/entity/Q2646513,Algimanta
http://www.wikidata.org/entity/Q6480737,Lama
http://www.wikidata.org/entity/Q2649163,Allie
http://www.wikidata.org/entity/Q1135144,Alruna
http://www.wikidata.org/entity/Q2647244,Dorothy
http://www.wikidata.org/entity/Q16274946,Arundhati
http://www.wikidata.org/entity/Q16274929,Arleen
http://www.wikidata.org/entity/Q16274900,Andreea
http://www.wikidata.org/entity/Q11898904,Tuulikki
http://www.wikidata.org/entity/Q11898987,Tytti
http://www.wikidata.org/entity/Q2647182,Alisha
http://www.wikidata.org/entity/Q2647164,Alisar
http://www.wikidata.org/entity/Q1140341,Cristiana
http://www.wikidata.org/entity/Q16275033,Bette
http://www.wikidata.org/entity/Q16275010,Basilissa
http://www.wikidata.org/entity/Q11898448,Tuija
http://www.wikidata.org/entity/Q2652203,Amélie
http://www.wikidata.org/entity/Q2647309,Aliénor
http://www.wikidata.org/entity/Q16274974,Averil
http://www.wikidata.org/entity/Q2640979,Alenn
http://www.wikidata.org/entity/Q2644565,Loes
http://www.wikidata.org/entity/Q11897764,Tinja
http://www.wikidata.org/entity/Q2654762,Thị
http://www.wikidata.org/entity/Q2653280,Ansgard
http://www.wikidata.org/entity/Q6499704,Laureen
http://www.wikidata.org/entity/Q6501350,Lauretta
http://www.wikidata.org/entity/Q1132386,Cordula
http://www.wikidata.org/entity/Q16275083,Brianna
http://www.wikidata.org/entity/Q16275154,Cansever
http://www.wikidata.org/entity/Q1136594,Linda
http://www.wikidata.org/entity/Q16258208,Rae
http://www.wikidata.org/entity/Q16257425,Jeong-a
http://www.wikidata.org/entity/Q2655971,Sanne
http://www.wikidata.org/entity/Q2659032,Milica
http://www.wikidata.org/entity/Q2647330,Alëna
http://www.wikidata.org/entity/Q6447424,Kurumi
http://www.wikidata.org/entity/Q11900974,Verna
http://www.wikidata.org/entity/Q11899462,Ulpu
http://www.wikidata.org/entity/Q11901703,Virpi
http://www.wikidata.org/entity/Q11898464,Tuire
http://www.wikidata.org/entity/Q11898895,Tuulia
http://www.wikidata.org/entity/Q11954091,Urgell
http://www.wikidata.org/entity/Q6505456,Layan
http://www.wikidata.org/entity/Q6471738,Azra
http://www.wikidata.org/entity/Q16275172,Caroline
http://www.wikidata.org/entity/Q16275170,Carly
http://www.wikidata.org/entity/Q6450998,Kyla
http://www.wikidata.org/entity/Q11917611,Dolça
http://www.wikidata.org/entity/Q2668516,Chloe
http://www.wikidata.org/entity/Q2666410,Liekele
http://www.wikidata.org/entity/Q16275182,Catharine
http://www.wikidata.org/entity/Q11899009,Tyyne
http://www.wikidata.org/entity/Q1157241,Dagmar
http://www.wikidata.org/entity/Q16275071,Božena
http://www.wikidata.org/entity/Q11923814,Garsenda
http://www.wikidata.org/entity/Q11919730,Esclarmonda
http://www.wikidata.org/entity/Q16275174,Carrie
http://www.wikidata.org/entity/Q16275180,Cassia
http://www.wikidata.org/entity/Q1157346,Dagny
http://www.wikidata.org/entity/Q2664234,Fayette
http://www.wikidata.org/entity/Q2660018,Behice
http://www.wikidata.org/entity/Q2655122,Madonna
http://www.wikidata.org/entity/Q16275184,Cecily
http://www.wikidata.org/entity/Q1158295,Lorraine
http://www.wikidata.org/entity/Q1158271,Frederique
http://www.wikidata.org/entity/Q2672502,Cécile
http://www.wikidata.org/entity/Q6520198,Leire
http://www.wikidata.org/entity/Q1150607,Ekaterine
http://www.wikidata.org/entity/Q1157712,Daiva
http://www.wikidata.org/entity/Q16275183,Cecilie
http://www.wikidata.org/entity/Q11927163,Jamila
http://www.wikidata.org/entity/Q1160415,Leda
http://www.wikidata.org/entity/Q1159674,Dangutė
http://www.wikidata.org/entity/Q1159651,Ludovika
http://www.wikidata.org/entity/Q11957582,Alta
http://www.wikidata.org/entity/Q11957632,Alvilde
http://www.wikidata.org/entity/Q11957329,Alexandría
http://www.wikidata.org/entity/Q2693525,Eve
http://www.wikidata.org/entity/Q2693455,Antonietta
http://www.wikidata.org/entity/Q16275196,Cherry
http://www.wikidata.org/entity/Q16275203,Chloé
http://www.wikidata.org/entity/Q16275187,Celinda
http://www.wikidata.org/entity/Q11901790,Viveka
http://www.wikidata.org/entity/Q6530360,Lesia
http://www.wikidata.org/entity/Q2674394,Deirdre
http://www.wikidata.org/entity/Q1158302,Mette
http://www.wikidata.org/entity/Q6542089,Arnfríður
http://www.wikidata.org/entity/Q6543697,Lidiya
http://www.wikidata.org/entity/Q6537658,Lexi
http://www.wikidata.org/entity/Q6525036,Leonara
http://www.wikidata.org/entity/Q6527218,Leora
http://www.wikidata.org/entity/Q6530558,Lesli
http://www.wikidata.org/entity/Q11957786,Anarkali
http://www.wikidata.org/entity/Q11958043,Andrine
http://www.wikidata.org/entity/Q1158388,Katie
http://www.wikidata.org/entity/Q6553965,Lisanne
http://www.wikidata.org/entity/Q2684993,Mae
http://www.wikidata.org/entity/Q2689758,Lyke
http://www.wikidata.org/entity/Q2695945,Francesca
http://www.wikidata.org/entity/Q1163454,Pilar
http://www.wikidata.org/entity/Q1163388,Mahadevi
http://www.wikidata.org/entity/Q16275186,Celestia
http://www.wikidata.org/entity/Q2677387,Dovilė
http://www.wikidata.org/entity/Q16275232,Condal
http://www.wikidata.org/entity/Q16275238,Corinne
http://www.wikidata.org/entity/Q16275230,Columba
http://www.wikidata.org/entity/Q11958336,Anniken
http://www.wikidata.org/entity/Q11966444,Ea
http://www.wikidata.org/entity/Q11965966,Dortea
http://www.wikidata.org/entity/Q6547782,Lilias
http://www.wikidata.org/entity/Q11967041,Elen
http://www.wikidata.org/entity/Q11967092,Elida
http://www.wikidata.org/entity/Q11966763,Eilen
http://www.wikidata.org/entity/Q6680274,Lorea
http://www.wikidata.org/entity/Q1158710,Þórunn
http://www.wikidata.org/entity/Q6544328,Liesl
http://www.wikidata.org/entity/Q16275223,Colette
http://www.wikidata.org/entity/Q2709132,Guðrún
http://www.wikidata.org/entity/Q2698998,Gerður
http://www.wikidata.org/entity/Q6685842,Louane
http://www.wikidata.org/entity/Q11960827,Berte
http://www.wikidata.org/entity/Q6552529,Lindita
http://www.wikidata.org/entity/Q1161762,Magnólia
http://www.wikidata.org/entity/Q2724050,Rina
http://www.wikidata.org/entity/Q1160640,Lucia
http://www.wikidata.org/entity/Q2699598,Gesche
http://www.wikidata.org/entity/Q16275207,Cindy
http://www.wikidata.org/entity/Q2730903,Khodiyar
http://www.wikidata.org/entity/Q11963319,Sesselja
http://www.wikidata.org/entity/Q11967618,Enya
http://www.wikidata.org/entity/Q11967313,Embla
http://www.wikidata.org/entity/Q6688841,Louise Marie-Thérèse
http://www.wikidata.org/entity/Q11971424,Gabriela
http://www.wikidata.org/entity/Q11970213,Fride
http://www.wikidata.org/entity/Q16275255,Crista
http://www.wikidata.org/entity/Q16275248,Crínóc
http://www.wikidata.org/entity/Q1164614,Manfreda
http://www.wikidata.org/entity/Q16275578,Dubhóg
http://www.wikidata.org/entity/Q16275640,Elec
http://www.wikidata.org/entity/Q16275581,Dúnlaith
http://www.wikidata.org/entity/Q16275208,Clare
http://www.wikidata.org/entity/Q6672899,Motoko
http://www.wikidata.org/entity/Q6672408,Tomoyo
http://www.wikidata.org/entity/Q11964063,Constanza
http://www.wikidata.org/entity/Q11963344,Celena
http://www.wikidata.org/entity/Q16275302,Darina
http://www.wikidata.org/entity/Q16275280,Danah
http://www.wikidata.org/entity/Q16275288,Dannah
http://www.wikidata.org/entity/Q11975140,Herborg
http://www.wikidata.org/entity/Q11977093,Inese
http://www.wikidata.org/entity/Q16275504,Desiree
http://www.wikidata.org/entity/Q1165172,Mariann
http://www.wikidata.org/entity/Q1165162,Danutė
http://www.wikidata.org/entity/Q16275266,Dailfind
http://www.wikidata.org/entity/Q16275257,Cumman
http://www.wikidata.org/entity/Q11973376,Guri
http://www.wikidata.org/entity/Q11970107,Fredrikke
http://www.wikidata.org/entity/Q2730107,Ieva
http://www.wikidata.org/entity/Q16275376,Denisse
http://www.wikidata.org/entity/Q16275371,Denisa
http://www.wikidata.org/entity/Q16275723,Esperanza
http://www.wikidata.org/entity/Q16275726,Essie
http://www.wikidata.org/entity/Q6699468,Ludwika
http://www.wikidata.org/entity/Q16275575,Dubh Themrach
http://www.wikidata.org/entity/Q11974854,Helje
http://www.wikidata.org/entity/Q2737173,Julia
http://www.wikidata.org/entity/Q2732858,Jadvyga
http://www.wikidata.org/entity/Q16275679,Emilie
http://www.wikidata.org/entity/Q16275672,Eloise
http://www.wikidata.org/entity/Q1172642,Fabia
http://www.wikidata.org/entity/Q6702963,Lulwa
http://www.wikidata.org/entity/Q6702811,Luljeta
http://www.wikidata.org/entity/Q1168446,Biruta
http://www.wikidata.org/entity/Q1166343,Darlene
http://www.wikidata.org/entity/Q1165284,Alanna
http://www.wikidata.org/entity/Q6584157,Miyabi
http://www.wikidata.org/entity/Q6594560,Filipina
http://www.wikidata.org/entity/Q1172655,Celina
http://www.wikidata.org/entity/Q1168432,Elisa
http://www.wikidata.org/entity/Q2731050,Ingeborga
http://www.wikidata.org/entity/Q11978464,Jensine
http://www.wikidata.org/entity/Q6727307,Madhavi
http://www.wikidata.org/entity/Q1175077,Sulamith
http://www.wikidata.org/entity/Q2756762,Lilith
http://www.wikidata.org/entity/Q2752334,Kreszentia
http://www.wikidata.org/entity/Q11977502,Irena
http://www.wikidata.org/entity/Q11977292,Ingiveig
http://www.wikidata.org/entity/Q11977226,Inghildur
http://www.wikidata.org/entity/Q6725865,Macy
http://www.wikidata.org/entity/Q16276014,Göksun
http://www.wikidata.org/entity/Q16276009,Gnathnad
http://www.wikidata.org/entity/Q16275806,Faye
http://www.wikidata.org/entity/Q16275734,Eula
http://www.wikidata.org/entity/Q16275791,Farida
http://www.wikidata.org/entity/Q11980670,Kine
http://www.wikidata.org/entity/Q2778125,Alfhild
http://www.wikidata.org/entity/Q2780223,Mariska
http://www.wikidata.org/entity/Q11980973,Kjerstin
http://www.wikidata.org/entity/Q11983640,Leikny
http://www.wikidata.org/entity/Q11980459,Kayleigh
http://www.wikidata.org/entity/Q11979724,Jørgine
http://www.wikidata.org/entity/Q11980204,Karianne
http://www.wikidata.org/entity/Q6709451,Lynnette
http://www.wikidata.org/entity/Q1181414,Debbie
http://www.wikidata.org/entity/Q2776871,Marijona
http://www.wikidata.org/entity/Q16275900,Galenka
http://www.wikidata.org/entity/Q16275885,Fumie
http://www.wikidata.org/entity/Q6711680,Līga
http://www.wikidata.org/entity/Q2748647,Sjoerdtje
http://www.wikidata.org/entity/Q2748116,Talitha
http://www.wikidata.org/entity/Q11973848,Hamda
http://www.wikidata.org/entity/Q11973720,Halla
http://www.wikidata.org/entity/Q16275830,Finbil
http://www.wikidata.org/entity/Q11980788,Kirstine
http://www.wikidata.org/entity/Q1177472,Minerva
http://www.wikidata.org/entity/Q1178265,Modesta
http://www.wikidata.org/entity/Q16276019,Goldie
http://www.wikidata.org/entity/Q11979547,Juni
http://www.wikidata.org/entity/Q11979264,Jordanka
http://www.wikidata.org/entity/Q2769157,Abigail
http://www.wikidata.org/entity/Q11983995,Lill
http://www.wikidata.org/entity/Q11980957,Kjersti
http://www.wikidata.org/entity/Q16275956,Gerli
http://www.wikidata.org/entity/Q16275935,Gelgéis
http://www.wikidata.org/entity/Q6711435,Lúcia
http://www.wikidata.org/entity/Q6734914,Mahshid
http://www.wikidata.org/entity/Q6734644,Mahmuna
http://www.wikidata.org/entity/Q2793617,Teresa
http://www.wikidata.org/entity/Q2783844,Murkina
http://www.wikidata.org/entity/Q2799307,Samia
http://www.wikidata.org/entity/Q16275851,Florina
http://www.wikidata.org/entity/Q16275832,Fíne
http://www.wikidata.org/entity/Q11990382,Målfrid
http://www.wikidata.org/entity/Q16276103,Gwendoline
http://www.wikidata.org/entity/Q1182434,Deepa
http://www.wikidata.org/entity/Q6753023,Manuela
http://www.wikidata.org/entity/Q6748398,Maneh
http://www.wikidata.org/entity/Q6749902,Manisha
http://www.wikidata.org/entity/Q16276184,Hala
http://www.wikidata.org/entity/Q11993504,Olava
http://www.wikidata.org/entity/Q11993741,Oline
http://www.wikidata.org/entity/Q16276082,Gunn
http://www.wikidata.org/entity/Q2794766,Pranė
http://www.wikidata.org/entity/Q11987935,Mali
http://www.wikidata.org/entity/Q16276196,Halina
http://www.wikidata.org/entity/Q6736910,Mairead
http://www.wikidata.org/entity/Q6739514,Makiko
http://www.wikidata.org/entity/Q6737444,Majda
http://www.wikidata.org/entity/Q1181618,Debra
http://www.wikidata.org/entity/Q1183757,Zsuzsa
http://www.wikidata.org/entity/Q11993398,Olaug
http://www.wikidata.org/entity/Q11990894,Nasima
http://www.wikidata.org/entity/Q11990500,Møyfrid
http://www.wikidata.org/entity/Q6760116,Margarida
http://www.wikidata.org/entity/Q6757171,Marcie
http://www.wikidata.org/entity/Q1192266,Bérengère
http://www.wikidata.org/entity/Q11987983,Manal
http://www.wikidata.org/entity/Q11989393,Mie
http://www.wikidata.org/entity/Q16276382,Harriette
http://www.wikidata.org/entity/Q6745668,Mamiko
http://www.wikidata.org/entity/Q6746871,Manami
http://www.wikidata.org/entity/Q16276606,Henrika
http://www.wikidata.org/entity/Q16276789,Hiroe
http://www.wikidata.org/entity/Q16276690,Hessa
http://www.wikidata.org/entity/Q6761374,Maria Louise
http://www.wikidata.org/entity/Q6761370,Maria Louisa
http://www.wikidata.org/entity/Q12001914,Solvor
http://www.wikidata.org/entity/Q11999999,September
http://www.wikidata.org/entity/Q11995742,Pipaluk
http://www.wikidata.org/entity/Q11998892,Rønnaug
http://www.wikidata.org/entity/Q11997750,Riborg
http://www.wikidata.org/entity/Q2821557,Abequa
http://www.wikidata.org/entity/Q1209486,Elena
http://www.wikidata.org/entity/Q1212740,Medea
http://www.wikidata.org/entity/Q6760368,Margie
http://www.wikidata.org/entity/Q2800450,Senta
http://www.wikidata.org/entity/Q6762618,Marie-Agnès
http://www.wikidata.org/entity/Q12004736,Sølve
http://www.wikidata.org/entity/Q12004578,Synne
http://www.wikidata.org/entity/Q16276358,Harika
http://www.wikidata.org/entity/Q2828781,Aissatou
http://www.wikidata.org/entity/Q2828854,Ajda
http://www.wikidata.org/entity/Q16276985,Huiberdina
http://www.wikidata.org/entity/Q16276964,Horatia
http://www.wikidata.org/entity/Q16277052,Ikue
http://www.wikidata.org/entity/Q16277057,Ikumi
http://www.wikidata.org/entity/Q1185448,Machiko
http://www.wikidata.org/entity/Q1193018,Denise
http://www.wikidata.org/entity/Q2827747,Ai
http://www.wikidata.org/entity/Q2827711,Ahou
http://www.wikidata.org/entity/Q2825694,Afaf
http://www.wikidata.org/entity/Q6760124,Margarita
http://www.wikidata.org/entity/Q16276424,Haruyo
http://www.wikidata.org/entity/Q16276388,Harshita
http://www.wikidata.org/entity/Q2821625,Abigaëlle
http://www.wikidata.org/entity/Q12006451,Tiril
http://www.wikidata.org/entity/Q2823902,Adalgisa
http://www.wikidata.org/entity/Q12005110,Tale
http://www.wikidata.org/entity/Q1186839,Dena
http://www.wikidata.org/entity/Q1216091,Nedda
http://www.wikidata.org/entity/Q2837322,Alizé
http://www.wikidata.org/entity/Q1217606,Eline
http://www.wikidata.org/entity/Q1218159,Nilla
http://www.wikidata.org/entity/Q1218183,Nimfa
http://www.wikidata.org/entity/Q12000546,Simona
http://www.wikidata.org/entity/Q12000304,Sienna
http://www.wikidata.org/entity/Q2836150,Ailen
http://www.wikidata.org/entity/Q16277412,Joke
http://www.wikidata.org/entity/Q6762646,Marie-Claude
http://www.wikidata.org/entity/Q12006951,Þórdís
http://www.wikidata.org/entity/Q6762710,Marie-Odile
http://www.wikidata.org/entity/Q16277291,Janice
http://www.wikidata.org/entity/Q6791796,Mattie
http://www.wikidata.org/entity/Q6788113,Matsuko
http://www.wikidata.org/entity/Q2841059,Amandine
http://www.wikidata.org/entity/Q6781844,Marzena
http://www.wikidata.org/entity/Q12008866,Valgerður
http://www.wikidata.org/entity/Q2845538,Anastazija
http://www.wikidata.org/entity/Q2830786,Albane
http://www.wikidata.org/entity/Q6766198,Marjie
http://www.wikidata.org/entity/Q16277309,Jara
http://www.wikidata.org/entity/Q16277335,Jeanie
http://www.wikidata.org/entity/Q16277339,Jeannine
http://www.wikidata.org/entity/Q16277370,Jerri
http://www.wikidata.org/entity/Q2846881,Andrika
http://www.wikidata.org/entity/Q12009806,Vilde
http://www.wikidata.org/entity/Q12010014,Vivi
http://www.wikidata.org/entity/Q6771699,Marlee
http://www.wikidata.org/entity/Q1218989,Noemi
http://www.wikidata.org/entity/Q1218510,Norberta
http://www.wikidata.org/entity/Q6778537,Marwa
http://www.wikidata.org/entity/Q1218129,Niké
http://www.wikidata.org/entity/Q16277375,Jessie
http://www.wikidata.org/entity/Q1220787,Diemut
http://www.wikidata.org/entity/Q1217088,Nerina
http://www.wikidata.org/entity/Q12009080,Vasiliki
http://www.wikidata.org/entity/Q12008876,Valida
http://www.wikidata.org/entity/Q12007055,Toril
http://www.wikidata.org/entity/Q1221711,Laetitia
http://www.wikidata.org/entity/Q12006781,Tonje
http://www.wikidata.org/entity/Q6797975,Maysoon
http://www.wikidata.org/entity/Q6798060,Mayuko
http://www.wikidata.org/entity/Q6798077,Mayumi
http://www.wikidata.org/entity/Q2870696,Aude
http://www.wikidata.org/entity/Q6796798,Mayako
http://www.wikidata.org/entity/Q1223293,Dietlind
http://www.wikidata.org/entity/Q12010494,Wenche
http://www.wikidata.org/entity/Q16277692,Kasumi
http://www.wikidata.org/entity/Q12036354,Melia
http://www.wikidata.org/entity/Q12011655,Åsel
http://www.wikidata.org/entity/Q12011663,Åsfrid
http://www.wikidata.org/entity/Q2840778,Ama
http://www.wikidata.org/entity/Q6826850,Mhairi
http://www.wikidata.org/entity/Q6816766,Mendy
http://www.wikidata.org/entity/Q6819803,Merlinda
http://www.wikidata.org/entity/Q16277155,Isobel
http://www.wikidata.org/entity/Q6837886,Michiko
http://www.wikidata.org/entity/Q6826894,Mi-gyeong
http://www.wikidata.org/entity/Q2875276,Azusa
http://www.wikidata.org/entity/Q2850434,Anna-Lena
http://www.wikidata.org/entity/Q2875283,Azza
http://www.wikidata.org/entity/Q2876425,Aïssata
http://www.wikidata.org/entity/Q6809177,Megumi
http://www.wikidata.org/entity/Q1223306,Dietlinde
http://www.wikidata.org/entity/Q16277286,Janica
http://www.wikidata.org/entity/Q1221747,Karen
http://www.wikidata.org/entity/Q2874861,Ayaka
http://www.wikidata.org/entity/Q16277425,Jolanta
http://www.wikidata.org/entity/Q12032129,Kyra
http://www.wikidata.org/entity/Q12023703,Jaromíra
http://www.wikidata.org/entity/Q16277712,Katharina
http://www.wikidata.org/entity/Q12021422,Idunn
http://www.wikidata.org/entity/Q12011709,Åste
http://www.wikidata.org/entity/Q16277675,Karoline
http://www.wikidata.org/entity/Q1224125,Olimpia
http://www.wikidata.org/entity/Q6845660,Mikako
http://www.wikidata.org/entity/Q6845427,Miiko
http://www.wikidata.org/entity/Q1223558,Andreia
http://www.wikidata.org/entity/Q2879270,Bahia
http://www.wikidata.org/entity/Q16277919,Kiara
http://www.wikidata.org/entity/Q16277723,Katrina
http://www.wikidata.org/entity/Q12048383,Půlnoční bouře
http://www.wikidata.org/entity/Q12045723,Pnina
http://www.wikidata.org/entity/Q12050963,Saskie
http://www.wikidata.org/entity/Q16277490,Juhi
http://www.wikidata.org/entity/Q1228971,Pandora
http://www.wikidata.org/entity/Q1228776,Pamina
http://www.wikidata.org/entity/Q1225457,Dilek
http://www.wikidata.org/entity/Q1223240,Diethild
http://www.wikidata.org/entity/Q16277703,Katarina
http://www.wikidata.org/entity/Q16277641,Kanike
http://www.wikidata.org/entity/Q12033930,Lorelai
http://www.wikidata.org/entity/Q12032969,Leontýna
http://www.wikidata.org/entity/Q2874888,Ayiana
http://www.wikidata.org/entity/Q2875045,Ayumi
http://www.wikidata.org/entity/Q6864851,Mingxia
http://www.wikidata.org/entity/Q6864170,Mineko
http://www.wikidata.org/entity/Q16278106,Kunegunda
http://www.wikidata.org/entity/Q6849876,Mikiko
http://www.wikidata.org/entity/Q6862794,Minako
http://www.wikidata.org/entity/Q12040503,Nechama
http://www.wikidata.org/entity/Q12042490,Oldřiška
http://www.wikidata.org/entity/Q2909086,Marie-Claire
http://www.wikidata.org/entity/Q16277929,Kikue
http://www.wikidata.org/entity/Q1229068,Eka
http://www.wikidata.org/entity/Q2923076,Boel
http://www.wikidata.org/entity/Q6875091,Misako
http://www.wikidata.org/entity/Q6883616,Mitzi
http://www.wikidata.org/entity/Q6883744,Miwako
http://www.wikidata.org/entity/Q6883280,Mitsuki
http://www.wikidata.org/entity/Q12253279,Amaia
http://www.wikidata.org/entity/Q12253067,Alazne
http://www.wikidata.org/entity/Q12058282,Talula
http://www.wikidata.org/entity/Q1230336,Ditte
http://www.wikidata.org/entity/Q2871895,Aurielle
http://www.wikidata.org/entity/Q2874646,Awa
http://www.wikidata.org/entity/Q16278208,Lamia
http://www.wikidata.org/entity/Q16278175,Ladina
http://www.wikidata.org/entity/Q12057260,Suri
http://www.wikidata.org/entity/Q12058232,Tair
http://www.wikidata.org/entity/Q12057750,Světluše
http://www.wikidata.org/entity/Q6810109,Meiling
http://www.wikidata.org/entity/Q2917316,Roos
http://www.wikidata.org/entity/Q12057210,Suki
http://www.wikidata.org/entity/Q16278089,Krisztina
http://www.wikidata.org/entity/Q16278018,Kitty
http://www.wikidata.org/entity/Q6959254,Nahia
http://www.wikidata.org/entity/Q1231089,Patricia
http://www.wikidata.org/entity/Q12051348,Selena
http://www.wikidata.org/entity/Q12269599,Alke
http://www.wikidata.org/entity/Q12269582,Aaltje
http://www.wikidata.org/entity/Q12262852,Maider
http://www.wikidata.org/entity/Q6949579,Máire
http://www.wikidata.org/entity/Q2938300,Milou
http://www.wikidata.org/entity/Q6873581,Mirjam
http://www.wikidata.org/entity/Q2924352,Puck
http://www.wikidata.org/entity/Q2926098,Bronwen
http://www.wikidata.org/entity/Q1234292,Petunia
http://www.wikidata.org/entity/Q1234419,Peónia
http://www.wikidata.org/entity/Q6927961,Mozhgan
http://www.wikidata.org/entity/Q6959285,Nahla
http://www.wikidata.org/entity/Q6884537,Miyu
http://www.wikidata.org/entity/Q6884482,Miyoko
http://www.wikidata.org/entity/Q1231005,Sachiko
http://www.wikidata.org/entity/Q6950275,Mór
http://www.wikidata.org/entity/Q12301884,Annesofie
http://www.wikidata.org/entity/Q1232599,Peregrina
http://www.wikidata.org/entity/Q1232274,Pelágia
http://www.wikidata.org/entity/Q2942178,Cathy
http://www.wikidata.org/entity/Q2947632,Shayma
http://www.wikidata.org/entity/Q6949677,Mária
http://www.wikidata.org/entity/Q16278488,Lita
http://www.wikidata.org/entity/Q16278620,Lyndsey
http://www.wikidata.org/entity/Q16278421,Lígach
http://www.wikidata.org/entity/Q12301906,Annisette
http://www.wikidata.org/entity/Q6968327,Natallia
http://www.wikidata.org/entity/Q6897415,Momoka
http://www.wikidata.org/entity/Q6911367,Morena
http://www.wikidata.org/entity/Q6884579,Miyū
http://www.wikidata.org/entity/Q16278419,Lidia
http://www.wikidata.org/entity/Q16278361,Lerthan
http://www.wikidata.org/entity/Q1235797,Dolly
http://www.wikidata.org/entity/Q1235431,Sigita
http://www.wikidata.org/entity/Q16278441,Liliane
http://www.wikidata.org/entity/Q2936353,Claudia
http://www.wikidata.org/entity/Q12300383,Abelone
http://www.wikidata.org/entity/Q16278322,Lene
http://www.wikidata.org/entity/Q12324382,Lica
http://www.wikidata.org/entity/Q12326416,Mathilde
http://www.wikidata.org/entity/Q16278348,Leonora
http://www.wikidata.org/entity/Q1239704,Sema
http://www.wikidata.org/entity/Q1238351,Allegra
http://www.wikidata.org/entity/Q1238594,Polixéna
http://www.wikidata.org/entity/Q16278659,Madge
http://www.wikidata.org/entity/Q1242905,Penelope
http://www.wikidata.org/entity/Q1246063,Doro
http://www.wikidata.org/entity/Q1246129,Dorota
http://www.wikidata.org/entity/Q12259976,Izaskun
http://www.wikidata.org/entity/Q6965879,Nargess
http://www.wikidata.org/entity/Q6967981,Natalee
http://www.wikidata.org/entity/Q6959926,Najat
http://www.wikidata.org/entity/Q6965747,Nareh
http://www.wikidata.org/entity/Q16278233,Lanette
http://www.wikidata.org/entity/Q16278250,Lathir
